sales_document,document_type,sales_document_item,order_date,company_code,sales_organization,distribution_channel,sold_to_customer,material_id,order_priority,payment_terms,incoterms,order_quantity,net_unit_price,discount_pct
10968,OR,10,2024-11-10,2000,DE01,Online,C010,MAT003,High,NET30,EXW,3,568.32,0.0
10969,ZOR,10,2023-06-14,2000,EU01,Partner,C010,MAT001,Critical,NET30,DAP,2,1122.06,0.1
10970,OR,10,2023-08-06,2000,EU02,Partner,C006,MAT004,Medium,NET30,EXW,8,667.71,0.1
10971,OR,10,2024-02-21,2000,DE01,Partner,C007,MAT004,High,PREPAID,DAP,5,1768.05,0.05
10972,ZOR,10,2024-11-05,2000,DE01,Online,C005,MAT001,Critical,NET30,DAP,12,1041.41,0.0
10973,ZOR,10,2024-03-15,2000,EU01,Online,C005,MAT008,Critical,NET45,FCA,7,1518.65,0.0
10974,ZOR,10,2023-07-03,2000,DE01,Inside Sales,C009,MAT003,Low,COD,FCA,7,1461.58,0.15
10975,OR,10,2023-12-17,1000,DE01,Retail,C002,MAT001,Low,NET30,FCA,5,51.94,0.0
10976,OR,10,2024-03-06,1000,EU02,Partner,C006,MAT006,High,NET45,EXW,8,921.52,0.15
10977,ZOR,10,2023-11-14,1000,DE01,Partner,C002,MAT008,Low,PREPAID,DAP,10,599.01,0.0
10978,OR,10,2024-09-01,2000,DE01,Partner,C010,MAT004,High,PREPAID,EXW,7,592.69,0.0
10979,OR,10,2024-07-07,2000,EU01,Partner,C001,MAT003,Critical,PREPAID,DAP,8,77.82,0.0
10980,OR,10,2023-11-18,2000,EU02,Online,C008,MAT004,Low,COD,FCA,10,437.16,0.0
10981,OR,10,2024-04-22,2000,EU02,Retail,C006,MAT004,Medium,NET45,EXW,4,998.76,0.2
10982,OR,10,2024-02-21,1000,EU01,Online,C003,MAT006,Low,COD,DAP,11,989.51,0.05
10983,ZOR,10,2024-05-27,1000,EU02,Partner,C003,MAT006,High,COD,EXW,5,189.33,0.2
10984,OR,10,2024-08-28,1000,EU02,Inside Sales,C009,MAT001,Critical,PREPAID,EXW,12,1550.64,0.0
10985,ZOR,10,2023-07-04,1000,EU01,Retail,C005,MAT003,Medium,NET45,EXW,1,1486.93,0.0
10986,OR,10,2023-10-20,2000,EU01,Online,C005,MAT005,Critical,COD,EXW,8,456.25,0.0
10987,OR,10,2023-05-23,2000,DE01,Partner,C004,MAT006,High,COD,FCA,4,1777.52,0.1
10988,OR,10,2023-12-03,2000,EU02,Online,C001,MAT007,Low,NET30,EXW,4,700.86,0.05
10989,OR,10,2023-11-11,2000,EU02,Online,C010,MAT004,Critical,PREPAID,EXW,3,1287.05,0.1
10990,OR,10,2023-02-27,2000,DE01,Inside Sales,C006,MAT001,Low,NET30,EXW,12,630.66,0.0
10991,OR,10,2024-07-17,1000,DE01,Inside Sales,C007,MAT002,High,PREPAID,DAP,7,1666.91,0.0
10992,OR,10,2024-03-31,1000,EU02,Partner,C003,MAT003,Critical,PREPAID,FCA,6,533.43,0.2
10993,ZOR,10,2023-09-24,2000,EU01,Retail,C003,MAT006,Critical,NET45,FCA,7,1529.88,0.0
10994,ZOR,10,2024-04-22,2000,EU01,Online,C008,MAT001,Critical,COD,DAP,5,1159.35,0.05
10995,ZOR,10,2024-05-17,2000,EU02,Partner,C010,MAT005,High,PREPAID,FCA,9,835.08,0.15
10996,ZOR,10,2024-02-09,1000,EU01,Partner,C002,MAT002,Low,PREPAID,DAP,3,870.73,0.0
10997,ZOR,10,2023-01-13,1000,EU01,Retail,C008,MAT006,Low,NET45,DAP,8,1719.51,0.0
10998,OR,10,2023-06-08,1000,EU01,Partner,C002,MAT001,Medium,NET45,EXW,11,560.16,0.15
10999,OR,10,2023-12-29,2000,EU02,Inside Sales,C002,MAT005,High,NET30,DAP,12,246.55,0.2
11000,ZOR,10,2023-03-27,2000,EU01,Partner,C010,MAT006,High,COD,FCA,2,1558.07,0.0
11001,OR,10,2023-06-05,2000,EU02,Online,C002,MAT005,Low,NET30,FCA,10,616.97,0.0
11002,OR,10,2024-05-30,1000,EU01,Inside Sales,C003,MAT006,Medium,NET30,DAP,2,1389.19,0.2
11003,OR,10,2023-09-19,1000,EU01,Inside Sales,C002,MAT002,Low,NET45,DAP,8,1375.33,0.0
11004,OR,10,2023-08-27,1000,EU01,Online,C008,MAT005,High,NET45,DAP,10,1166.63,0.15
11005,OR,10,2024-02-14,2000,DE01,Online,C003,MAT005,Critical,COD,EXW,5,1510.99,0.2
11006,ZOR,10,2024-08-07,1000,DE01,Online,C006,MAT001,Critical,NET45,EXW,2,322.44,0.0
11007,ZOR,10,2023-10-04,2000,DE01,Inside Sales,C007,MAT001,High,PREPAID,DAP,6,1796.73,0.0
11008,ZOR,10,2024-03-18,2000,DE01,Inside Sales,C009,MAT008,High,PREPAID,FCA,2,641.13,0.1
11009,OR,10,2023-04-25,1000,EU01,Retail,C009,MAT006,Medium,PREPAID,EXW,5,590.4,0.15
11010,ZOR,10,2023-08-05,2000,DE01,Online,C003,MAT001,Critical,COD,DAP,10,341.1,0.2
11011,OR,10,2024-12-24,2000,EU01,Retail,C009,MAT005,Medium,NET30,FCA,11,1284.75,0.0
11012,OR,10,2024-03-09,1000,EU02,Inside Sales,C008,MAT004,Low,PREPAID,EXW,4,151.39,0.0
11013,ZOR,10,2024-03-09,1000,EU01,Online,C001,MAT006,Critical,NET30,EXW,10,1779.53,0.05
11014,ZOR,10,2023-05-08,1000,EU01,Partner,C008,MAT005,High,NET45,DAP,9,154.89,0.05
11015,ZOR,10,2024-10-19,1000,EU01,Inside Sales,C008,MAT003,Low,PREPAID,FCA,11,839.48,0.1
11016,OR,10,2024-12-16,1000,DE01,Online,C002,MAT007,Medium,NET45,EXW,11,707.04,0.1
11017,ZOR,10,2024-07-12,2000,EU02,Inside Sales,C002,MAT003,Critical,NET45,EXW,5,1462.65,0.15
11018,OR,10,2024-05-01,2000,DE01,Online,C002,MAT004,Low,PREPAID,FCA,1,423.73,0.0
11019,OR,10,2023-10-14,2000,EU02,Retail,C001,MAT007,High,PREPAID,FCA,12,1511.47,0.2
11020,ZOR,10,2024-02-01,2000,EU01,Partner,C005,MAT005,Critical,NET30,DAP,1,1444.1,0.1
11021,OR,10,2024-08-16,2000,EU01,Partner,C005,MAT003,Low,NET45,EXW,7,670.01,0.15
11022,OR,10,2024-04-10,1000,EU01,Online,C002,MAT004,Low,NET45,FCA,1,453.46,0.0
11023,OR,10,2023-05-29,1000,EU02,Retail,C008,MAT008,Medium,COD,DAP,7,1381.63,0.0
11024,OR,10,2023-12-30,1000,EU02,Online,C007,MAT007,Medium,NET30,EXW,5,1287.65,0.1
11025,ZOR,10,2024-11-12,2000,DE01,Online,C005,MAT002,Low,COD,FCA,12,1327.31,0.0
11026,OR,10,2023-10-16,1000,EU02,Partner,C004,MAT005,High,PREPAID,FCA,10,43.6,0.0
11027,OR,10,2024-12-20,2000,EU01,Partner,C002,MAT003,High,COD,EXW,2,812.48,0.2
11028,ZOR,10,2023-01-07,1000,EU01,Retail,C003,MAT004,Medium,NET45,FCA,11,993.08,0.1
11029,OR,10,2023-09-25,1000,EU02,Online,C006,MAT005,Critical,PREPAID,EXW,3,1537.34,0.1
11030,ZOR,10,2023-02-24,1000,EU01,Partner,C005,MAT006,Critical,NET45,DAP,1,1253.68,0.0
11031,ZOR,10,2024-09-19,2000,DE01,Online,C010,MAT006,Low,PREPAID,DAP,3,682.0,0.15
11032,OR,10,2024-07-07,1000,DE01,Retail,C010,MAT006,Medium,COD,EXW,9,1459.74,0.1
11033,OR,10,2023-07-22,2000,EU01,Retail,C001,MAT005,Low,NET45,EXW,5,335.08,0.0
11034,ZOR,10,2023-03-28,1000,EU02,Retail,C002,MAT003,Critical,COD,EXW,1,1573.89,0.15
11035,ZOR,10,2023-11-11,1000,DE01,Inside Sales,C001,MAT007,High,PREPAID,EXW,3,699.96,0.15
11036,OR,10,2023-03-15,1000,DE01,Retail,C009,MAT008,Low,NET45,DAP,5,1508.5,0.1
11037,ZOR,10,2023-09-14,1000,DE01,Online,C002,MAT005,Medium,PREPAID,FCA,4,707.14,0.1
11038,ZOR,10,2024-05-23,2000,DE01,Online,C007,MAT007,Critical,COD,EXW,1,531.89,0.0
11039,OR,10,2023-02-21,2000,EU02,Inside Sales,C005,MAT005,Medium,NET45,DAP,9,491.74,0.0
11040,OR,10,2023-06-22,1000,EU02,Online,C003,MAT003,Medium,NET30,EXW,2,1318.27,0.0
11041,OR,10,2024-04-13,2000,EU02,Retail,C001,MAT005,Medium,NET30,EXW,9,133.57,0.0
11042,OR,10,2023-03-11,2000,DE01,Partner,C004,MAT004,High,NET45,DAP,11,220.63,0.1
11043,OR,10,2023-03-10,2000,DE01,Retail,C004,MAT006,High,NET30,FCA,2,1349.02,0.0
11044,OR,10,2024-05-11,1000,DE01,Partner,C007,MAT001,Critical,COD,EXW,8,160.72,0.2
11045,OR,10,2023-12-23,1000,DE01,Retail,C008,MAT004,High,NET30,EXW,8,1576.1,0.0
11046,ZOR,10,2023-03-14,2000,EU01,Online,C002,MAT004,Low,COD,FCA,7,485.09,0.0
11047,OR,10,2024-03-02,1000,EU02,Inside Sales,C005,MAT002,Low,COD,FCA,12,737.8,0.2
11048,OR,10,2024-08-25,2000,DE01,Partner,C002,MAT004,High,NET30,DAP,12,1720.51,0.1
11049,OR,10,2023-06-16,2000,DE01,Inside Sales,C004,MAT003,Medium,NET45,DAP,2,1408.19,0.2
11050,ZOR,10,2023-10-26,1000,DE01,Retail,C010,MAT005,Critical,NET45,EXW,3,471.17,0.15
11051,ZOR,10,2024-10-10,1000,EU01,Retail,C004,MAT007,Low,NET30,EXW,3,1208.61,0.15
11052,OR,10,2023-07-15,2000,DE01,Partner,C001,MAT007,High,COD,FCA,5,736.34,0.1
11053,ZOR,10,2024-08-02,1000,EU01,Inside Sales,C002,MAT008,High,COD,EXW,7,1445.65,0.0
11054,ZOR,10,2024-12-16,1000,EU01,Online,C003,MAT003,High,NET30,FCA,6,1686.17,0.0
11055,ZOR,10,2024-12-07,2000,DE01,Retail,C002,MAT003,Medium,PREPAID,EXW,10,1151.39,0.1
11056,OR,10,2023-08-09,2000,EU01,Inside Sales,C010,MAT001,Critical,NET45,DAP,9,294.13,0.15
11057,ZOR,10,2024-06-24,1000,EU02,Inside Sales,C005,MAT001,Low,PREPAID,FCA,5,60.29,0.15
11058,ZOR,10,2023-04-04,1000,DE01,Retail,C005,MAT007,High,COD,FCA,5,815.87,0.15
11059,ZOR,10,2023-01-12,2000,EU01,Retail,C007,MAT005,High,NET30,EXW,4,1546.11,0.0
11060,OR,10,2023-03-05,2000,EU01,Partner,C007,MAT008,Low,PREPAID,EXW,10,938.88,0.2
11061,ZOR,10,2024-11-24,1000,EU01,Retail,C008,MAT002,High,PREPAID,FCA,4,895.08,0.0
11062,OR,10,2023-11-18,2000,DE01,Inside Sales,C005,MAT004,High,NET30,DAP,12,1491.17,0.1
11063,OR,10,2024-08-22,1000,EU02,Partner,C007,MAT004,High,COD,EXW,7,1245.89,0.0
11064,ZOR,10,2023-04-16,1000,EU02,Online,C007,MAT007,High,NET30,EXW,9,494.98,0.05
11065,ZOR,10,2023-02-28,2000,DE01,Inside Sales,C003,MAT004,Critical,NET30,DAP,5,1168.81,0.1
11066,ZOR,10,2024-04-12,2000,DE01,Online,C009,MAT004,Medium,NET30,DAP,1,877.14,0.0
11067,OR,10,2024-03-03,1000,EU01,Retail,C010,MAT006,High,PREPAID,DAP,11,1065.15,0.05
11068,ZOR,10,2024-08-06,1000,DE01,Online,C005,MAT001,Medium,COD,EXW,10,1595.91,0.2
11069,ZOR,10,2024-11-24,1000,EU02,Inside Sales,C002,MAT006,Medium,PREPAID,DAP,8,492.87,0.05
11070,OR,10,2024-06-25,2000,EU02,Online,C001,MAT008,Critical,NET45,EXW,9,1781.6,0.0
11071,OR,10,2024-08-27,1000,EU01,Retail,C006,MAT005,Critical,NET30,EXW,2,987.56,0.1
11072,ZOR,10,2024-03-30,1000,DE01,Online,C007,MAT003,Low,NET45,FCA,12,137.31,0.2
11073,OR,10,2024-01-24,2000,DE01,Online,C004,MAT003,Critical,COD,FCA,12,1762.15,0.0
11074,OR,10,2024-07-14,2000,DE01,Partner,C006,MAT003,Low,NET30,FCA,8,465.14,0.05
11075,ZOR,10,2024-02-18,2000,EU01,Inside Sales,C003,MAT004,Medium,NET30,DAP,10,1409.97,0.1
11076,ZOR,10,2023-10-02,2000,DE01,Online,C003,MAT002,High,PREPAID,EXW,10,1359.79,0.05
11077,ZOR,10,2023-03-21,2000,EU01,Retail,C008,MAT002,Critical,NET30,EXW,9,1756.63,0.15
11078,ZOR,10,2023-12-26,2000,DE01,Partner,C003,MAT008,High,COD,FCA,4,1633.15,0.0
11079,ZOR,10,2024-11-06,2000,EU02,Inside Sales,C007,MAT003,Medium,NET45,EXW,12,609.39,0.0
11080,OR,10,2024-04-25,1000,DE01,Inside Sales,C003,MAT005,Low,PREPAID,FCA,7,77.28,0.1
11081,OR,10,2024-05-04,1000,DE01,Partner,C008,MAT006,Low,PREPAID,EXW,3,1170.65,0.2
11082,ZOR,10,2023-12-13,1000,EU02,Inside Sales,C005,MAT007,Critical,PREPAID,EXW,1,484.23,0.2
11083,ZOR,10,2023-07-03,1000,DE01,Partner,C002,MAT002,High,COD,EXW,3,1354.54,0.0
11084,ZOR,10,2023-01-20,2000,DE01,Partner,C007,MAT008,Medium,NET45,FCA,12,1319.76,0.1
11085,OR,10,2024-02-07,2000,EU01,Online,C009,MAT003,Low,PREPAID,EXW,10,578.23,0.15
11086,ZOR,10,2024-05-26,1000,EU01,Online,C004,MAT001,High,NET30,EXW,6,1377.22,0.1
11087,ZOR,10,2023-04-20,2000,EU02,Inside Sales,C002,MAT001,Medium,PREPAID,EXW,10,856.49,0.0
11088,OR,10,2024-07-13,1000,EU02,Inside Sales,C009,MAT006,Low,NET30,EXW,2,109.55,0.1
11089,OR,10,2023-09-21,2000,EU02,Inside Sales,C003,MAT003,Medium,PREPAID,FCA,12,1402.04,0.0
11090,ZOR,10,2023-04-28,1000,EU01,Retail,C003,MAT006,Low,NET45,DAP,3,1023.17,0.15
11091,ZOR,10,2023-12-26,1000,EU02,Online,C007,MAT002,Low,COD,FCA,8,792.48,0.0
11092,ZOR,10,2024-01-23,1000,EU01,Inside Sales,C002,MAT005,Critical,NET45,DAP,10,1290.85,0.2
11093,ZOR,10,2023-06-28,1000,EU01,Retail,C001,MAT001,Critical,NET30,EXW,9,1076.43,0.0
11094,ZOR,10,2024-06-03,1000,DE01,Partner,C009,MAT007,High,COD,FCA,1,969.73,0.15
11095,OR,10,2024-12-06,2000,DE01,Online,C006,MAT002,Medium,COD,DAP,3,432.65,0.1
11096,ZOR,10,2023-07-26,2000,EU01,Retail,C004,MAT008,Low,NET45,FCA,6,53.8,0.0
11097,ZOR,10,2024-03-26,1000,DE01,Retail,C001,MAT007,Critical,NET30,DAP,6,1220.29,0.0
11098,OR,10,2023-01-31,2000,EU02,Retail,C005,MAT008,High,NET45,FCA,9,910.78,0.0
11099,OR,10,2023-01-24,1000,DE01,Inside Sales,C007,MAT004,Low,PREPAID,DAP,5,1058.03,0.15
11100,OR,10,2023-03-21,1000,DE01,Online,C008,MAT004,Critical,COD,DAP,9,534.79,0.2
11101,OR,10,2023-04-06,1000,DE01,Online,C008,MAT002,Medium,PREPAID,DAP,9,1678.75,0.15
11102,OR,10,2023-04-11,1000,EU01,Retail,C002,MAT006,Medium,PREPAID,DAP,5,1604.44,0.05
11103,OR,10,2023-11-02,2000,DE01,Partner,C008,MAT005,Low,PREPAID,DAP,5,719.02,0.2
11104,ZOR,10,2023-05-03,2000,DE01,Inside Sales,C003,MAT004,Medium,COD,DAP,2,1480.19,0.0
11105,ZOR,10,2024-10-14,2000,EU01,Partner,C001,MAT002,High,NET30,FCA,5,1719.5,0.0
11106,ZOR,10,2023-02-21,2000,EU01,Partner,C009,MAT008,Medium,PREPAID,DAP,11,744.31,0.1
11107,OR,10,2023-09-02,2000,EU02,Online,C005,MAT008,Medium,COD,DAP,2,1521.27,0.1
11108,ZOR,10,2024-07-11,1000,EU01,Inside Sales,C001,MAT006,High,COD,DAP,7,1128.74,0.1
11109,ZOR,10,2023-04-04,2000,EU01,Inside Sales,C007,MAT005,High,NET45,FCA,2,130.49,0.2
11110,ZOR,10,2024-06-24,2000,EU01,Online,C008,MAT001,Low,PREPAID,EXW,10,530.33,0.0
11111,OR,10,2023-01-02,2000,DE01,Retail,C010,MAT006,High,PREPAID,DAP,7,1494.45,0.2
11112,OR,10,2023-09-07,2000,EU02,Retail,C003,MAT008,Critical,NET30,DAP,1,1525.01,0.2
11113,ZOR,10,2024-01-23,1000,DE01,Partner,C008,MAT004,High,COD,FCA,3,286.0,0.1
11114,OR,10,2023-01-03,1000,DE01,Online,C001,MAT008,Critical,NET45,EXW,11,456.67,0.2
11115,ZOR,10,2023-04-13,2000,EU02,Inside Sales,C010,MAT004,Medium,NET30,DAP,9,198.79,0.0
11116,ZOR,10,2024-03-13,2000,EU01,Inside Sales,C003,MAT008,Low,NET45,DAP,10,450.28,0.0
11117,ZOR,10,2023-06-01,1000,EU01,Inside Sales,C007,MAT003,Critical,PREPAID,EXW,6,412.21,0.0
11118,ZOR,10,2023-09-23,2000,EU02,Partner,C004,MAT007,Critical,NET45,DAP,6,1372.54,0.0
11119,OR,10,2024-10-18,2000,EU01,Online,C002,MAT004,Medium,COD,FCA,12,584.67,0.1
11120,OR,10,2023-07-29,1000,DE01,Partner,C002,MAT007,Low,NET45,DAP,2,1676.21,0.15
11121,OR,10,2023-02-18,2000,EU02,Online,C003,MAT003,Critical,COD,EXW,11,1456.77,0.1
11122,OR,10,2024-04-10,1000,EU02,Retail,C009,MAT005,Critical,NET45,DAP,6,223.19,0.0
11123,ZOR,10,2023-06-20,1000,EU01,Retail,C002,MAT007,Critical,COD,EXW,11,786.09,0.0
11124,ZOR,10,2023-03-29,2000,DE01,Retail,C010,MAT003,Low,NET30,FCA,3,1594.32,0.0
11125,OR,10,2024-06-11,1000,DE01,Partner,C005,MAT002,Medium,NET45,DAP,7,1216.06,0.0
11126,OR,10,2024-06-18,2000,EU01,Retail,C004,MAT003,High,NET45,DAP,6,406.55,0.15
11127,OR,10,2024-12-27,2000,EU01,Retail,C003,MAT001,Low,PREPAID,FCA,6,1439.78,0.1
11128,ZOR,10,2023-11-23,1000,DE01,Partner,C005,MAT004,Medium,NET30,DAP,10,525.81,0.0
11129,ZOR,10,2024-12-23,2000,DE01,Online,C002,MAT007,Medium,NET45,FCA,2,1732.64,0.15
11130,ZOR,10,2023-12-01,1000,DE01,Partner,C004,MAT003,Low,NET45,FCA,6,105.32,0.0
11131,ZOR,10,2024-10-12,1000,EU01,Online,C002,MAT002,Medium,NET30,FCA,12,603.01,0.1
11132,OR,10,2024-01-19,2000,EU02,Inside Sales,C006,MAT002,Critical,NET45,EXW,11,359.42,0.0
11133,ZOR,10,2023-03-22,1000,DE01,Online,C008,MAT005,Medium,PREPAID,EXW,2,285.85,0.1
11134,ZOR,10,2023-05-19,1000,EU01,Retail,C001,MAT004,Critical,NET45,EXW,4,306.44,0.2
11135,ZOR,10,2023-01-13,1000,EU01,Online,C010,MAT001,Low,NET30,DAP,5,399.73,0.05
11136,OR,10,2024-07-09,2000,DE01,Inside Sales,C009,MAT005,Low,COD,DAP,12,378.87,0.2
11137,OR,10,2024-04-25,2000,EU01,Retail,C005,MAT005,Medium,COD,FCA,4,245.67,0.0
11138,ZOR,10,2023-09-10,2000,EU02,Partner,C004,MAT002,Critical,PREPAID,EXW,5,1534.13,0.1
11139,OR,10,2023-11-06,2000,EU02,Inside Sales,C002,MAT005,Medium,NET30,FCA,8,947.08,0.1
11140,ZOR,10,2024-12-15,2000,DE01,Partner,C008,MAT001,Medium,PREPAID,DAP,10,394.61,0.1
11141,ZOR,10,2023-07-03,2000,EU01,Partner,C010,MAT005,Low,PREPAID,FCA,3,215.78,0.1
11142,OR,10,2023-04-18,2000,EU01,Online,C001,MAT007,High,NET45,EXW,12,1595.52,0.0
11143,ZOR,10,2024-05-28,2000,EU01,Online,C010,MAT007,Critical,NET45,FCA,10,1727.8,0.2
11144,OR,10,2024-05-12,2000,EU02,Online,C006,MAT006,Low,NET45,FCA,3,276.03,0.2
11145,ZOR,10,2023-08-30,2000,EU01,Retail,C001,MAT007,Critical,NET30,FCA,5,248.08,0.2
11146,ZOR,10,2024-11-14,2000,EU02,Online,C002,MAT006,Medium,NET30,EXW,8,1566.92,0.0
11147,ZOR,10,2024-05-25,1000,EU02,Retail,C008,MAT004,Medium,PREPAID,FCA,3,1030.8,0.0
11148,OR,10,2024-08-08,1000,DE01,Inside Sales,C003,MAT001,Medium,PREPAID,EXW,3,260.25,0.15
11149,OR,10,2024-09-25,1000,DE01,Online,C008,MAT004,Critical,NET30,FCA,9,1445.95,0.05
11150,OR,10,2024-01-28,1000,EU01,Online,C005,MAT007,Critical,COD,DAP,12,1681.88,0.2
11151,OR,10,2023-10-25,1000,EU02,Online,C002,MAT003,Low,NET30,DAP,2,250.47,0.05
11152,OR,10,2024-12-30,2000,EU01,Retail,C008,MAT008,Medium,NET45,FCA,10,1524.8,0.0
11153,OR,10,2024-05-10,1000,DE01,Retail,C006,MAT005,High,NET30,FCA,5,1781.16,0.0
11154,OR,10,2023-11-20,1000,EU02,Retail,C010,MAT004,High,NET30,EXW,3,895.24,0.0
11155,ZOR,10,2023-08-28,1000,EU02,Retail,C008,MAT003,Medium,PREPAID,FCA,2,220.38,0.15
11156,ZOR,10,2024-09-25,1000,DE01,Retail,C002,MAT004,High,PREPAID,FCA,3,1554.57,0.0
11157,ZOR,10,2023-01-07,1000,EU02,Inside Sales,C004,MAT005,Low,NET45,EXW,12,1218.67,0.2
11158,OR,10,2024-08-08,2000,EU02,Inside Sales,C005,MAT003,Low,NET45,FCA,5,81.91,0.2
11159,ZOR,10,2024-10-14,2000,DE01,Online,C002,MAT007,Medium,PREPAID,DAP,11,1132.76,0.1
11160,ZOR,10,2023-05-15,2000,EU02,Partner,C008,MAT007,Low,NET30,DAP,5,137.79,0.1
11161,ZOR,10,2023-07-26,1000,DE01,Online,C003,MAT008,Low,COD,FCA,6,1367.64,0.0
11162,OR,10,2024-09-28,1000,EU02,Online,C004,MAT002,Critical,COD,FCA,2,971.19,0.0
11163,ZOR,10,2024-02-29,1000,EU01,Online,C002,MAT002,Critical,NET30,DAP,2,367.47,0.2
11164,ZOR,10,2024-10-03,1000,EU01,Partner,C006,MAT005,Critical,COD,EXW,4,379.52,0.2
11165,ZOR,10,2023-02-06,1000,DE01,Retail,C004,MAT001,Critical,COD,EXW,9,445.44,0.15
11166,ZOR,10,2023-10-22,1000,DE01,Online,C008,MAT002,Critical,NET45,EXW,11,1275.29,0.0
11167,ZOR,10,2023-01-10,1000,DE01,Inside Sales,C009,MAT007,Medium,NET45,DAP,5,1395.42,0.0
11168,OR,10,2024-05-12,2000,DE01,Online,C009,MAT001,Critical,NET30,DAP,9,1165.46,0.0
11169,ZOR,10,2023-05-18,1000,DE01,Partner,C006,MAT004,Critical,NET45,EXW,4,539.34,0.0
11170,OR,10,2024-06-11,2000,EU02,Partner,C006,MAT003,Critical,NET30,EXW,9,1527.22,0.0
11171,OR,10,2024-05-20,1000,DE01,Retail,C005,MAT008,Low,COD,DAP,3,1440.15,0.0
11172,OR,10,2024-04-16,2000,DE01,Inside Sales,C001,MAT001,Critical,COD,DAP,2,1730.01,0.0
11173,OR,10,2023-06-12,2000,EU01,Inside Sales,C010,MAT007,Low,NET30,FCA,2,919.22,0.0
11174,OR,10,2023-08-21,1000,EU02,Retail,C009,MAT004,High,COD,EXW,1,649.74,0.0
11175,ZOR,10,2023-08-17,2000,EU01,Partner,C009,MAT001,High,COD,FCA,3,1052.26,0.0
11176,OR,10,2024-10-01,1000,EU02,Online,C004,MAT005,Low,COD,DAP,1,678.22,0.0
11177,OR,10,2024-01-26,1000,EU02,Inside Sales,C010,MAT008,High,NET45,DAP,3,559.35,0.2
11178,ZOR,10,2024-11-14,2000,DE01,Inside Sales,C001,MAT003,Low,COD,DAP,6,901.14,0.2
11179,OR,10,2024-09-05,1000,EU01,Online,C009,MAT004,Critical,NET30,DAP,4,208.35,0.2
11180,ZOR,10,2024-04-06,2000,DE01,Online,C006,MAT002,Low,NET45,FCA,2,1536.92,0.0
11181,ZOR,10,2023-04-17,2000,EU01,Partner,C001,MAT005,Low,NET45,FCA,11,1593.73,0.0
11182,OR,10,2023-04-29,2000,EU01,Partner,C008,MAT001,Medium,PREPAID,EXW,2,564.59,0.15
11183,ZOR,10,2024-08-18,1000,EU01,Inside Sales,C009,MAT007,Medium,NET30,DAP,9,888.0,0.0
11184,OR,10,2024-09-22,1000,DE01,Retail,C002,MAT008,Low,COD,DAP,1,892.42,0.05
11185,OR,10,2024-05-23,2000,EU01,Partner,C001,MAT001,Medium,PREPAID,DAP,12,1336.59,0.0
11186,OR,10,2024-04-11,2000,EU01,Inside Sales,C006,MAT002,Critical,PREPAID,DAP,8,176.67,0.0
11187,OR,10,2023-04-28,1000,DE01,Inside Sales,C003,MAT004,Critical,NET45,EXW,4,333.07,0.0
11188,OR,10,2024-11-03,2000,EU02,Partner,C006,MAT003,Medium,NET45,EXW,6,83.84,0.0
11189,OR,10,2024-10-05,2000,EU02,Partner,C010,MAT004,High,COD,FCA,6,1731.91,0.05
11190,OR,10,2023-07-27,2000,DE01,Online,C010,MAT005,High,NET30,FCA,3,509.09,0.2
11191,ZOR,10,2024-08-24,2000,EU02,Inside Sales,C002,MAT004,Low,NET45,EXW,3,1572.39,0.1
11192,ZOR,10,2023-12-26,1000,EU01,Retail,C010,MAT007,Low,NET30,DAP,2,1217.27,0.05
11193,ZOR,10,2024-04-11,1000,EU02,Online,C003,MAT005,Medium,NET30,DAP,6,848.51,0.1
11194,ZOR,10,2023-02-02,2000,EU01,Partner,C003,MAT008,Critical,COD,FCA,11,1357.0,0.2
11195,ZOR,10,2024-08-29,1000,EU01,Retail,C009,MAT007,Low,PREPAID,DAP,9,1293.77,0.2
11196,OR,10,2023-06-19,2000,EU01,Partner,C007,MAT004,Low,PREPAID,DAP,10,1633.51,0.05
11197,OR,10,2024-06-06,1000,EU02,Online,C004,MAT001,Low,COD,DAP,5,1653.74,0.0
11198,OR,10,2023-10-01,1000,EU01,Partner,C004,MAT001,Low,NET45,EXW,6,257.75,0.05
11199,ZOR,10,2023-07-11,2000,DE01,Online,C003,MAT004,Critical,PREPAID,DAP,3,826.32,0.0
11200,OR,10,2024-12-28,2000,EU01,Online,C004,MAT007,Low,NET30,FCA,11,334.82,0.0
11201,OR,10,2023-01-22,2000,DE01,Retail,C007,MAT008,High,COD,FCA,7,848.61,0.05
11202,OR,10,2024-03-22,1000,DE01,Retail,C009,MAT004,Low,NET45,FCA,10,516.79,0.1
11203,OR,10,2023-11-21,2000,EU02,Inside Sales,C006,MAT001,Medium,COD,FCA,10,978.13,0.0
11204,ZOR,10,2023-11-01,1000,EU02,Inside Sales,C007,MAT002,Medium,PREPAID,FCA,1,1554.55,0.0
11205,ZOR,10,2024-05-16,1000,EU02,Online,C008,MAT005,Medium,PREPAID,DAP,2,1571.66,0.0
11206,OR,10,2024-08-27,1000,EU02,Retail,C004,MAT004,Medium,NET30,EXW,10,628.44,0.05
11207,OR,10,2024-10-20,1000,EU01,Inside Sales,C009,MAT004,Medium,NET45,EXW,1,1148.56,0.0
11208,ZOR,10,2023-02-27,2000,EU01,Inside Sales,C005,MAT007,Medium,COD,FCA,9,844.62,0.1
11209,ZOR,10,2024-06-04,1000,DE01,Partner,C003,MAT006,Medium,COD,EXW,2,1570.01,0.2
