sales_document,sales_document_item,requested_delivery_date,plant,storage_location,shipping_condition
11149,10,2024-09-25,PAR1,WH-A,Pickup
11150,10,2024-01-30,AMS1,WH-C,Pickup
11151,10,2023-10-27,PAR1,WH-B,Pickup
11152,10,2024-12-31,PAR1,WH-A,Express
11153,10,2024-05-14,BER1,WH-C,Express
11154,10,2023-11-20,AMS1,WH-C,Pickup
11155,10,2023-09-04,BER1,WH-A,Standard
11156,10,2024-09-25,AMS1,WH-C,Pickup
11157,10,2023-01-08,PAR1,WH-C,Pickup
11158,10,2024-08-11,AMS1,WH-B,Express
11159,10,2024-10-20,BER1,WH-C,Standard
11160,10,2023-05-23,BER1,WH-C,Standard
11161,10,2023-07-28,BER1,WH-B,Express
11162,10,2024-09-28,PAR1,WH-A,Pickup
11163,10,2024-02-29,BER1,WH-C,Pickup
11164,10,2024-10-07,PAR1,WH-C,Express
11165,10,2023-02-07,BER1,WH-B,Pickup
11166,10,2023-10-27,AMS1,WH-B,Standard
11167,10,2023-01-10,AMS1,WH-C,Pickup
11168,10,2024-05-14,BER1,WH-B,Express
11169,10,2023-05-20,AMS1,WH-A,Pickup
11170,10,2024-06-11,AMS1,WH-A,Pickup
11171,10,2024-05-20,PAR1,WH-C,Pickup
11172,10,2024-04-16,AMS1,WH-A,Pickup
11173,10,2023-06-14,PAR1,WH-A,Express
11174,10,2023-08-22,BER1,WH-A,Pickup
11175,10,2023-08-18,AMS1,WH-A,Pickup
11176,10,2024-10-03,AMS1,WH-A,Express
11177,10,2024-01-31,AMS1,WH-B,Standard
11178,10,2024-11-17,BER1,WH-C,Express
11179,10,2024-09-10,PAR1,WH-C,Standard
11180,10,2024-04-14,PAR1,WH-B,Standard
11181,10,2023-04-17,PAR1,WH-C,Pickup
11182,10,2023-04-30,AMS1,WH-C,Pickup
11183,10,2024-08-18,AMS1,WH-A,Pickup
11184,10,2024-09-28,PAR1,WH-C,Standard
11185,10,2024-05-23,BER1,WH-C,Pickup
11186,10,2024-04-13,PAR1,WH-A,Pickup
11187,10,2023-04-29,PAR1,WH-A,Express
11188,10,2024-11-10,PAR1,WH-B,Standard
11189,10,2024-10-12,PAR1,WH-A,Standard
11190,10,2023-08-01,AMS1,WH-A,Standard
11191,10,2024-08-24,BER1,WH-A,Pickup
11192,10,2024-01-03,BER1,WH-A,Standard
11193,10,2024-04-15,BER1,WH-C,Express
11194,10,2023-02-09,AMS1,WH-B,Standard
11195,10,2024-09-06,BER1,WH-A,Standard
11196,10,2023-06-21,BER1,WH-B,Express
11197,10,2024-06-08,AMS1,WH-B,Pickup
11198,10,2023-10-02,AMS1,WH-B,Express
11199,10,2023-07-11,AMS1,WH-C,Pickup
11200,10,2025-01-03,AMS1,WH-A,Standard
11201,10,2023-01-24,AMS1,WH-B,Express
11202,10,2024-03-24,BER1,WH-C,Pickup
11203,10,2023-11-27,AMS1,WH-C,Standard
11204,10,2023-11-04,AMS1,WH-C,Express
11205,10,2024-05-21,AMS1,WH-B,Standard
11206,10,2024-09-01,BER1,WH-C,Standard
11207,10,2024-10-21,PAR1,WH-A,Express
11208,10,2023-03-02,PAR1,WH-C,Express
11209,10,2024-06-09,PAR1,WH-A,Standard
11210,10,2024-05-03,PAR1,WH-B,Standard
11211,10,2023-12-03,PAR1,WH-C,Express
11212,10,2023-03-14,AMS1,WH-B,Express
11213,10,2023-09-28,AMS1,WH-C,Standard
11214,10,2024-02-20,PAR1,WH-C,Standard
11215,10,2024-01-01,AMS1,WH-B,Express
11216,10,2023-02-11,AMS1,WH-B,Standard
11217,10,2024-05-29,BER1,WH-C,Express
11218,10,2024-12-04,AMS1,WH-C,Standard
11219,10,2023-12-18,PAR1,WH-B,Standard
11220,10,2024-09-21,BER1,WH-C,Express
11221,10,2023-05-11,PAR1,WH-B,Pickup
11222,10,2024-12-14,BER1,WH-A,Pickup
11223,10,2023-05-30,PAR1,WH-A,Standard
11224,10,2023-11-23,AMS1,WH-B,Pickup
11225,10,2023-07-27,PAR1,WH-B,Standard
11226,10,2024-08-25,AMS1,WH-C,Standard
11227,10,2023-03-15,BER1,WH-B,Pickup
11228,10,2024-12-13,PAR1,WH-B,Express
11229,10,2023-04-28,PAR1,WH-C,Standard
11230,10,2024-11-08,PAR1,WH-B,Pickup
11231,10,2023-06-01,PAR1,WH-C,Pickup
11232,10,2024-03-23,AMS1,WH-B,Standard
11233,10,2023-04-13,BER1,WH-B,Express
11234,10,2024-01-24,BER1,WH-A,Express
11235,10,2024-05-23,BER1,WH-B,Express
11236,10,2023-08-07,BER1,WH-C,Standard
11237,10,2024-12-23,BER1,WH-C,Express
11238,10,2023-06-19,AMS1,WH-A,Standard
11239,10,2023-07-19,AMS1,WH-B,Express
11240,10,2023-11-02,PAR1,WH-B,Pickup
11241,10,2023-10-14,BER1,WH-B,Standard
11242,10,2024-09-10,BER1,WH-C,Pickup
11243,10,2024-10-22,BER1,WH-B,Pickup
11244,10,2024-08-29,AMS1,WH-A,Standard
11245,10,2023-04-06,AMS1,WH-B,Standard
11246,10,2024-08-13,PAR1,WH-C,Express
11247,10,2024-08-30,PAR1,WH-B,Pickup
11248,10,2024-10-27,BER1,WH-C,Express
11249,10,2023-07-24,BER1,WH-C,Express
11250,10,2023-06-26,BER1,WH-C,Standard
11251,10,2024-05-05,AMS1,WH-A,Express
11252,10,2024-02-16,AMS1,WH-B,Standard
11253,10,2023-04-19,BER1,WH-A,Standard
11254,10,2024-06-24,AMS1,WH-C,Pickup
11255,10,2023-05-22,PAR1,WH-C,Standard
11256,10,2024-07-02,AMS1,WH-A,Standard
11257,10,2024-09-02,BER1,WH-C,Standard
11258,10,2023-08-22,AMS1,WH-B,Express
11259,10,2024-02-10,AMS1,WH-B,Standard
11260,10,2024-02-20,AMS1,WH-C,Standard
11261,10,2024-09-13,BER1,WH-A,Express
11262,10,2024-02-19,AMS1,WH-B,Express
11263,10,2023-05-04,AMS1,WH-C,Standard
11264,10,2023-04-27,PAR1,WH-A,Express
11265,10,2023-10-05,AMS1,WH-C,Express
11266,10,2024-03-08,PAR1,WH-A,Express
11267,10,2023-03-21,PAR1,WH-B,Pickup
11268,10,2023-06-09,PAR1,WH-B,Pickup
11269,10,2024-10-25,BER1,WH-A,Pickup
11270,10,2024-07-20,AMS1,WH-C,Standard
11271,10,2023-12-28,BER1,WH-A,Standard
11272,10,2023-07-03,PAR1,WH-B,Pickup
11273,10,2023-10-03,AMS1,WH-A,Standard
11274,10,2024-12-07,PAR1,WH-A,Express
11275,10,2024-07-17,PAR1,WH-A,Express
11276,10,2024-12-16,PAR1,WH-C,Express
11277,10,2023-06-16,BER1,WH-C,Standard
11278,10,2024-03-18,AMS1,WH-A,Standard
11279,10,2023-12-26,BER1,WH-B,Express
11280,10,2023-03-06,BER1,WH-B,Pickup
11281,10,2024-09-01,AMS1,WH-A,Express
11282,10,2024-01-10,AMS1,WH-A,Pickup
11283,10,2024-07-03,AMS1,WH-A,Pickup
11284,10,2024-11-26,BER1,WH-C,Standard
11285,10,2024-05-09,PAR1,WH-B,Standard
11286,10,2024-01-13,PAR1,WH-C,Standard
11287,10,2024-11-15,BER1,WH-A,Pickup
11288,10,2024-07-25,AMS1,WH-B,Standard
11289,10,2023-06-29,PAR1,WH-A,Pickup
11290,10,2023-07-17,BER1,WH-C,Standard
11291,10,2023-01-05,PAR1,WH-B,Express
11292,10,2024-05-01,AMS1,WH-C,Standard
11293,10,2023-08-08,PAR1,WH-B,Standard
11294,10,2023-06-07,AMS1,WH-A,Pickup
11295,10,2023-03-13,PAR1,WH-A,Standard
11296,10,2024-01-18,BER1,WH-A,Express
11297,10,2023-04-26,BER1,WH-A,Express
11298,10,2023-11-16,AMS1,WH-A,Pickup
11299,10,2024-09-01,AMS1,WH-A,Express
11300,10,2023-06-03,PAR1,WH-C,Pickup
11301,10,2023-11-24,PAR1,WH-B,Express
11302,10,2023-03-06,BER1,WH-B,Pickup
11303,10,2024-02-22,BER1,WH-B,Standard
11304,10,2024-04-20,PAR1,WH-B,Pickup
11305,10,2024-05-23,BER1,WH-B,Standard
11306,10,2024-02-19,PAR1,WH-C,Pickup
11307,10,2023-04-18,PAR1,WH-C,Pickup
11308,10,2023-02-11,AMS1,WH-B,Standard
11309,10,2024-04-24,BER1,WH-A,Express
11310,10,2023-07-07,BER1,WH-B,Pickup
11311,10,2024-11-11,AMS1,WH-B,Express
11312,10,2023-06-26,PAR1,WH-B,Standard
11313,10,2024-08-10,PAR1,WH-B,Express
11314,10,2024-01-15,BER1,WH-C,Express
11315,10,2023-04-24,AMS1,WH-C,Express
11316,10,2024-03-13,PAR1,WH-C,Pickup
11317,10,2023-07-29,BER1,WH-B,Standard
11318,10,2023-11-05,PAR1,WH-B,Pickup
11319,10,2024-07-16,BER1,WH-C,Pickup
11320,10,2023-06-20,BER1,WH-A,Standard
11321,10,2023-12-23,AMS1,WH-B,Express
11322,10,2024-11-26,BER1,WH-A,Standard
11323,10,2024-12-26,BER1,WH-C,Standard
11324,10,2023-12-04,PAR1,WH-C,Standard
11325,10,2024-10-04,PAR1,WH-B,Express
11326,10,2024-03-27,AMS1,WH-C,Standard
11327,10,2023-05-26,PAR1,WH-A,Express
11328,10,2024-07-12,BER1,WH-A,Express
11329,10,2024-07-20,PAR1,WH-C,Standard
11330,10,2023-05-04,AMS1,WH-C,Standard
11331,10,2023-03-27,AMS1,WH-A,Pickup
11332,10,2024-07-24,AMS1,WH-C,Express
11333,10,2024-11-20,AMS1,WH-C,Standard
11334,10,2023-07-10,BER1,WH-B,Standard
11335,10,2023-04-15,AMS1,WH-B,Standard
11336,10,2023-11-17,PAR1,WH-A,Express
11337,10,2024-10-01,PAR1,WH-C,Express
11338,10,2024-05-14,AMS1,WH-B,Express
11339,10,2024-03-09,BER1,WH-B,Express
11340,10,2024-11-22,PAR1,WH-C,Express
11341,10,2023-10-24,PAR1,WH-B,Express
11342,10,2024-03-09,AMS1,WH-A,Express
11343,10,2024-10-02,BER1,WH-C,Pickup
11344,10,2023-06-30,PAR1,WH-A,Standard
11345,10,2024-08-26,AMS1,WH-A,Standard
11346,10,2023-02-11,BER1,WH-C,Pickup
11347,10,2023-12-20,PAR1,WH-C,Standard
11348,10,2023-03-16,AMS1,WH-A,Pickup
11349,10,2024-12-16,PAR1,WH-A,Express
11350,10,2024-09-28,BER1,WH-B,Pickup
11351,10,2023-09-13,PAR1,WH-C,Express
11352,10,2023-02-17,BER1,WH-A,Express
11353,10,2024-12-24,BER1,WH-C,Pickup
11354,10,2023-12-14,AMS1,WH-A,Express
11355,10,2023-11-23,AMS1,WH-C,Express
11356,10,2024-10-01,PAR1,WH-C,Pickup
11357,10,2023-06-16,BER1,WH-C,Pickup
11358,10,2023-05-02,BER1,WH-B,Standard
11359,10,2023-11-23,BER1,WH-B,Standard
11360,10,2023-05-13,BER1,WH-B,Express
11361,10,2023-11-05,BER1,WH-C,Pickup
11362,10,2023-10-27,BER1,WH-B,Express
11363,10,2024-02-18,PAR1,WH-B,Express
11364,10,2024-02-04,BER1,WH-B,Pickup
11365,10,2023-06-15,PAR1,WH-B,Pickup
11366,10,2023-12-02,AMS1,WH-C,Standard
11367,10,2023-08-04,BER1,WH-C,Pickup
11368,10,2023-10-12,PAR1,WH-A,Express
11369,10,2023-04-09,AMS1,WH-B,Express
11370,10,2024-09-20,AMS1,WH-B,Standard
11371,10,2023-05-15,AMS1,WH-B,Express
11372,10,2024-09-18,PAR1,WH-A,Pickup
11373,10,2024-10-22,BER1,WH-B,Express
11374,10,2023-11-22,AMS1,WH-C,Standard
11375,10,2024-03-06,AMS1,WH-A,Pickup
11376,10,2023-04-20,BER1,WH-B,Pickup
11377,10,2023-09-16,PAR1,WH-B,Express
11378,10,2023-06-07,AMS1,WH-C,Standard
11379,10,2024-08-06,AMS1,WH-A,Pickup
11380,10,2023-01-27,PAR1,WH-A,Pickup
11381,10,2024-09-06,PAR1,WH-B,Pickup
11382,10,2023-08-09,PAR1,WH-B,Pickup
11383,10,2024-04-12,PAR1,WH-A,Express
11384,10,2023-06-12,AMS1,WH-A,Pickup
11385,10,2024-07-12,PAR1,WH-B,Express
11386,10,2024-12-14,AMS1,WH-B,Express
11387,10,2024-12-04,AMS1,WH-C,Pickup
11388,10,2024-05-11,AMS1,WH-C,Standard
11389,10,2023-08-03,BER1,WH-B,Express
11390,10,2023-08-22,BER1,WH-C,Express
11391,10,2024-03-20,BER1,WH-A,Pickup
11392,10,2024-11-24,AMS1,WH-C,Standard
11393,10,2023-07-09,PAR1,WH-A,Pickup
11394,10,2024-12-30,PAR1,WH-A,Pickup
11395,10,2024-12-14,PAR1,WH-A,Standard
11396,10,2024-11-17,BER1,WH-C,Pickup
11397,10,2024-12-10,AMS1,WH-C,Express
11398,10,2023-07-31,PAR1,WH-B,Express
11399,10,2024-05-03,BER1,WH-A,Express
11400,10,2024-11-20,BER1,WH-A,Express
11401,10,2023-11-21,PAR1,WH-C,Express
11402,10,2024-05-08,AMS1,WH-C,Pickup
11403,10,2023-04-24,AMS1,WH-B,Pickup
11404,10,2024-05-23,BER1,WH-B,Express
11405,10,2023-02-15,AMS1,WH-C,Express
11406,10,2023-10-11,PAR1,WH-B,Express
11407,10,2023-08-12,AMS1,WH-A,Pickup
11408,10,2023-08-28,BER1,WH-A,Express
11409,10,2024-10-26,PAR1,WH-B,Express
11410,10,2023-03-10,BER1,WH-C,Express
11411,10,2023-10-27,AMS1,WH-C,Pickup
11412,10,2023-03-01,AMS1,WH-B,Pickup
11413,10,2023-07-09,AMS1,WH-A,Standard
11414,10,2023-05-13,BER1,WH-B,Standard
11415,10,2023-03-08,PAR1,WH-B,Express
11416,10,2024-07-27,BER1,WH-A,Express
11417,10,2023-07-01,PAR1,WH-B,Express
11418,10,2024-07-11,AMS1,WH-A,Express
11419,10,2023-01-30,BER1,WH-A,Standard
11420,10,2023-12-05,AMS1,WH-A,Express
11421,10,2023-04-18,BER1,WH-B,Standard
11422,10,2023-04-08,BER1,WH-A,Standard
11423,10,2023-04-20,BER1,WH-C,Express
11424,10,2023-08-31,PAR1,WH-C,Standard
11425,10,2024-06-29,BER1,WH-A,Pickup
11426,10,2024-12-28,PAR1,WH-C,Express
11427,10,2023-12-30,AMS1,WH-B,Pickup
11428,10,2024-05-06,BER1,WH-A,Standard
11429,10,2024-03-08,BER1,WH-A,Standard
11430,10,2024-07-31,PAR1,WH-A,Express
11431,10,2023-06-26,BER1,WH-C,Express
11432,10,2023-01-11,PAR1,WH-A,Standard
11433,10,2024-12-12,PAR1,WH-C,Pickup
11434,10,2023-05-17,PAR1,WH-B,Express
11435,10,2023-07-05,BER1,WH-B,Express
11436,10,2024-02-17,PAR1,WH-B,Express
11437,10,2024-12-17,BER1,WH-B,Express
11438,10,2024-12-20,AMS1,WH-A,Express
11439,10,2023-08-15,PAR1,WH-C,Pickup
11440,10,2024-08-19,BER1,WH-A,Standard
11441,10,2024-05-05,PAR1,WH-A,Standard
11442,10,2024-02-13,PAR1,WH-B,Standard
11443,10,2023-03-16,PAR1,WH-C,Express
11444,10,2023-07-29,PAR1,WH-A,Standard
11445,10,2024-01-01,AMS1,WH-A,Express
11446,10,2023-04-22,BER1,WH-B,Express
11447,10,2024-05-25,PAR1,WH-A,Pickup
11448,10,2023-09-01,AMS1,WH-B,Express
11449,10,2023-08-07,AMS1,WH-A,Pickup
11450,10,2024-09-05,AMS1,WH-A,Express
11451,10,2023-05-14,AMS1,WH-B,Express
11452,10,2023-02-17,BER1,WH-C,Standard
11453,10,2024-07-18,BER1,WH-A,Pickup
11454,10,2023-09-30,AMS1,WH-B,Pickup
11455,10,2024-10-13,PAR1,WH-A,Express
11456,10,2024-05-14,AMS1,WH-A,Standard
11457,10,2023-08-07,AMS1,WH-B,Express
11458,10,2024-06-14,PAR1,WH-C,Express
11459,10,2024-06-09,PAR1,WH-A,Standard
11460,10,2023-03-18,BER1,WH-C,Pickup
11461,10,2024-02-17,PAR1,WH-C,Standard
11462,10,2024-11-02,AMS1,WH-C,Standard
11463,10,2023-09-19,PAR1,WH-C,Standard
11464,10,2024-07-22,AMS1,WH-B,Pickup
11465,10,2023-12-05,AMS1,WH-C,Express
11466,10,2024-07-07,BER1,WH-C,Express
11467,10,2023-02-19,PAR1,WH-B,Pickup
11468,10,2024-09-27,PAR1,WH-B,Pickup
11469,10,2023-07-11,BER1,WH-A,Express
11470,10,2024-12-11,AMS1,WH-B,Standard
11471,10,2024-07-21,PAR1,WH-C,Express
11472,10,2023-06-23,PAR1,WH-A,Pickup
11473,10,2023-07-04,AMS1,WH-C,Pickup
11474,10,2024-03-25,BER1,WH-B,Express
11475,10,2023-06-12,BER1,WH-C,Standard
11476,10,2023-03-31,PAR1,WH-C,Standard
11477,10,2024-06-19,BER1,WH-A,Express
11478,10,2023-04-25,BER1,WH-A,Pickup
11479,10,2023-06-18,BER1,WH-B,Pickup
11480,10,2023-11-07,PAR1,WH-C,Express
11481,10,2024-05-18,BER1,WH-B,Pickup
11482,10,2023-04-14,PAR1,WH-A,Standard
11483,10,2023-04-14,AMS1,WH-B,Pickup
11484,10,2024-11-12,AMS1,WH-A,Standard
11485,10,2023-08-13,BER1,WH-B,Standard
11486,10,2024-02-07,PAR1,WH-C,Pickup
11487,10,2023-10-27,BER1,WH-A,Pickup
11488,10,2024-08-12,BER1,WH-C,Express
11489,10,2023-07-30,AMS1,WH-B,Express
11490,10,2024-06-27,PAR1,WH-C,Standard
11491,10,2024-06-09,PAR1,WH-A,Express
11492,10,2024-08-19,AMS1,WH-C,Pickup
11493,10,2023-08-17,BER1,WH-B,Express
11494,10,2024-06-30,PAR1,WH-B,Pickup
11495,10,2023-12-30,PAR1,WH-B,Standard
11496,10,2023-02-15,AMS1,WH-B,Pickup
11497,10,2023-04-03,AMS1,WH-B,Pickup
11498,10,2024-10-10,BER1,WH-A,Standard
11499,10,2023-09-26,PAR1,WH-C,Express
11500,10,2024-08-24,BER1,WH-A,Standard
11501,10,2023-08-17,BER1,WH-B,Pickup
11502,10,2024-12-27,BER1,WH-C,Standard
11503,10,2023-08-05,AMS1,WH-A,Express
11504,10,2024-12-15,PAR1,WH-B,Pickup
11505,10,2023-12-06,PAR1,WH-B,Pickup
11506,10,2024-05-19,BER1,WH-C,Express
11507,10,2024-08-18,BER1,WH-B,Pickup
11508,10,2024-08-18,PAR1,WH-A,Pickup
11509,10,2023-11-22,BER1,WH-A,Pickup
11510,10,2024-01-07,BER1,WH-A,Standard
11511,10,2024-04-21,BER1,WH-C,Express
11512,10,2024-05-07,AMS1,WH-C,Express
11513,10,2024-12-23,PAR1,WH-B,Standard
11514,10,2024-05-29,PAR1,WH-C,Express
11515,10,2023-10-04,PAR1,WH-C,Express
11516,10,2023-08-23,AMS1,WH-C,Standard
11517,10,2024-08-07,PAR1,WH-C,Express
11518,10,2024-05-14,BER1,WH-A,Express
11519,10,2023-12-25,AMS1,WH-B,Standard
11520,10,2023-08-11,BER1,WH-B,Express
11521,10,2023-04-03,PAR1,WH-B,Express
11522,10,2024-02-01,PAR1,WH-B,Standard
11523,10,2024-11-03,AMS1,WH-C,Express
11524,10,2024-12-19,AMS1,WH-C,Pickup
11525,10,2023-04-09,BER1,WH-B,Standard
11526,10,2024-06-25,PAR1,WH-A,Standard
11527,10,2023-10-08,AMS1,WH-B,Express
11528,10,2024-06-30,AMS1,WH-A,Pickup
11529,10,2024-01-30,BER1,WH-A,Express
11530,10,2024-10-15,BER1,WH-A,Standard
11531,10,2024-03-22,PAR1,WH-A,Pickup
11532,10,2023-04-22,AMS1,WH-C,Pickup
11533,10,2024-02-04,BER1,WH-B,Standard
11534,10,2025-01-01,PAR1,WH-B,Express
11535,10,2024-02-05,PAR1,WH-A,Pickup
11536,10,2024-08-21,AMS1,WH-C,Pickup
11537,10,2023-01-06,BER1,WH-A,Express
11538,10,2023-08-17,PAR1,WH-A,Standard
11539,10,2023-06-30,BER1,WH-B,Pickup
11540,10,2023-04-18,AMS1,WH-C,Pickup
11541,10,2024-07-19,BER1,WH-B,Pickup
11542,10,2024-02-06,BER1,WH-B,Standard
11543,10,2023-07-24,BER1,WH-C,Standard
11544,10,2023-12-03,PAR1,WH-C,Express
11545,10,2023-05-04,PAR1,WH-C,Express
11546,10,2023-07-06,AMS1,WH-C,Pickup
11547,10,2024-03-01,AMS1,WH-A,Express
11548,10,2023-05-24,AMS1,WH-C,Standard
11549,10,2023-12-08,PAR1,WH-A,Pickup
11550,10,2023-08-07,PAR1,WH-B,Standard
11551,10,2024-05-31,BER1,WH-A,Pickup
11552,10,2024-04-20,PAR1,WH-A,Standard
11553,10,2024-03-08,AMS1,WH-A,Standard
11554,10,2024-10-29,AMS1,WH-C,Standard
11555,10,2024-07-07,BER1,WH-A,Standard
11556,10,2024-02-06,PAR1,WH-B,Pickup
11557,10,2023-03-07,BER1,WH-A,Express
11558,10,2024-01-24,PAR1,WH-C,Standard
11559,10,2024-09-13,AMS1,WH-C,Standard
11560,10,2024-02-15,PAR1,WH-A,Express
11561,10,2023-03-12,BER1,WH-C,Standard
11562,10,2023-10-30,BER1,WH-C,Standard
11563,10,2024-09-12,BER1,WH-A,Pickup
11564,10,2024-02-09,AMS1,WH-C,Standard
11565,10,2023-08-16,AMS1,WH-A,Express
11566,10,2024-05-11,PAR1,WH-A,Express
11567,10,2023-05-12,BER1,WH-A,Standard
11568,10,2024-12-06,BER1,WH-C,Express
11569,10,2024-04-28,PAR1,WH-A,Pickup
11570,10,2023-12-14,AMS1,WH-B,Pickup
11571,10,2024-09-04,PAR1,WH-C,Pickup
11572,10,2023-06-22,BER1,WH-C,Standard
11573,10,2023-04-26,AMS1,WH-B,Pickup
11574,10,2024-01-24,AMS1,WH-B,Express
11575,10,2024-01-28,PAR1,WH-B,Pickup
11576,10,2024-06-09,AMS1,WH-C,Pickup
11577,10,2024-05-24,PAR1,WH-B,Standard
11578,10,2023-01-14,AMS1,WH-A,Standard
11579,10,2024-03-06,AMS1,WH-B,Express
11580,10,2024-02-16,AMS1,WH-A,Express
11581,10,2024-11-14,BER1,WH-B,Express
11582,10,2023-09-10,AMS1,WH-C,Pickup
11583,10,2024-11-30,AMS1,WH-C,Standard
11584,10,2023-06-23,PAR1,WH-B,Pickup
11585,10,2024-12-19,PAR1,WH-B,Express
11586,10,2023-07-05,AMS1,WH-A,Express
11587,10,2024-11-11,BER1,WH-B,Standard
11588,10,2023-12-27,PAR1,WH-A,Standard
11589,10,2024-04-07,AMS1,WH-C,Express
11590,10,2024-05-09,BER1,WH-A,Pickup
11591,10,2024-07-04,AMS1,WH-C,Express
11592,10,2024-10-28,BER1,WH-B,Pickup
11593,10,2024-04-09,BER1,WH-B,Pickup
11594,10,2024-02-08,BER1,WH-B,Express
11595,10,2024-06-29,BER1,WH-A,Pickup
11596,10,2024-08-27,BER1,WH-B,Standard
11597,10,2023-10-08,BER1,WH-A,Standard
11598,10,2024-01-13,BER1,WH-C,Pickup
11599,10,2024-06-21,BER1,WH-B,Standard
11600,10,2024-04-01,PAR1,WH-A,Pickup
11601,10,2023-02-28,BER1,WH-A,Express
11602,10,2023-09-24,BER1,WH-B,Pickup
11603,10,2023-03-08,AMS1,WH-B,Pickup
11604,10,2023-09-17,PAR1,WH-C,Express
11605,10,2024-11-29,AMS1,WH-C,Pickup
11606,10,2024-06-12,PAR1,WH-B,Standard
11607,10,2024-11-29,BER1,WH-A,Standard
11608,10,2024-10-04,BER1,WH-A,Standard
11609,10,2024-01-03,AMS1,WH-A,Standard
11610,10,2024-08-20,BER1,WH-C,Express
11611,10,2024-11-18,BER1,WH-B,Standard
11612,10,2023-07-14,AMS1,WH-C,Express
11613,10,2024-10-28,PAR1,WH-C,Pickup
11614,10,2023-02-05,AMS1,WH-A,Express
11615,10,2023-06-13,AMS1,WH-C,Standard
11616,10,2024-07-29,AMS1,WH-A,Express
11617,10,2024-02-06,BER1,WH-C,Standard
11618,10,2024-08-03,BER1,WH-B,Standard
11619,10,2024-07-23,PAR1,WH-C,Pickup
11620,10,2024-11-25,BER1,WH-C,Standard
11621,10,2024-03-27,AMS1,WH-B,Standard
11622,10,2023-12-02,AMS1,WH-A,Express
11623,10,2024-09-05,BER1,WH-C,Standard
11624,10,2023-02-24,PAR1,WH-A,Express
11625,10,2023-06-20,BER1,WH-A,Pickup
11626,10,2023-03-10,AMS1,WH-C,Standard
11627,10,2023-09-27,BER1,WH-B,Standard
11628,10,2023-01-25,BER1,WH-C,Express
11629,10,2023-11-11,BER1,WH-B,Pickup
11630,10,2023-04-27,PAR1,WH-C,Express
11631,10,2024-09-19,BER1,WH-B,Standard
11632,10,2024-03-28,PAR1,WH-C,Express
11633,10,2024-01-11,PAR1,WH-C,Pickup
11634,10,2024-12-25,BER1,WH-A,Standard
11635,10,2024-06-03,BER1,WH-C,Express
11636,10,2023-02-26,PAR1,WH-A,Express
11637,10,2023-03-27,AMS1,WH-A,Standard
11638,10,2024-11-02,PAR1,WH-A,Pickup
11639,10,2023-04-24,PAR1,WH-A,Express
11640,10,2024-01-12,AMS1,WH-C,Express
11641,10,2023-04-22,AMS1,WH-A,Pickup
11642,10,2023-09-30,PAR1,WH-C,Pickup
11643,10,2023-07-10,AMS1,WH-C,Pickup
11644,10,2024-04-02,PAR1,WH-B,Pickup
11645,10,2024-06-20,AMS1,WH-C,Express
11646,10,2024-07-29,AMS1,WH-B,Standard
11647,10,2023-12-24,PAR1,WH-C,Express
11648,10,2023-06-20,BER1,WH-C,Express
11649,10,2023-04-03,AMS1,WH-A,Standard
11650,10,2023-05-23,BER1,WH-B,Express
11651,10,2024-03-20,BER1,WH-C,Pickup
11652,10,2023-07-27,AMS1,WH-A,Standard
11653,10,2023-03-19,BER1,WH-B,Express
11654,10,2023-03-22,PAR1,WH-C,Standard
11655,10,2024-03-05,BER1,WH-C,Express
11656,10,2023-09-17,PAR1,WH-C,Express
11657,10,2024-05-26,BER1,WH-A,Pickup
11658,10,2023-10-26,PAR1,WH-B,Standard
11659,10,2024-06-16,AMS1,WH-A,Standard
11660,10,2024-10-28,BER1,WH-B,Standard
11661,10,2024-06-21,AMS1,WH-A,Express
11662,10,2023-04-21,BER1,WH-B,Pickup
11663,10,2023-06-24,PAR1,WH-C,Pickup
11664,10,2024-12-04,PAR1,WH-A,Express
11665,10,2023-10-05,BER1,WH-C,Pickup
11666,10,2024-10-02,BER1,WH-A,Standard
11667,10,2023-08-25,AMS1,WH-A,Express
11668,10,2024-05-21,AMS1,WH-A,Standard
11669,10,2024-05-17,AMS1,WH-A,Express
11670,10,2023-05-03,PAR1,WH-C,Pickup
11671,10,2023-04-28,AMS1,WH-B,Standard
11672,10,2024-11-03,BER1,WH-C,Express
11673,10,2023-06-14,BER1,WH-A,Pickup
11674,10,2023-09-07,PAR1,WH-A,Pickup
11675,10,2023-12-06,BER1,WH-A,Standard
11676,10,2023-10-11,AMS1,WH-B,Standard
11677,10,2023-06-28,AMS1,WH-A,Pickup
11678,10,2023-01-09,AMS1,WH-B,Express
11679,10,2023-05-10,AMS1,WH-B,Pickup
11680,10,2024-10-03,AMS1,WH-B,Pickup
11681,10,2024-08-03,BER1,WH-A,Standard
11682,10,2023-01-20,BER1,WH-A,Standard
11683,10,2024-04-11,AMS1,WH-B,Standard
11684,10,2024-05-23,PAR1,WH-A,Express
11685,10,2024-03-15,BER1,WH-A,Standard
11686,10,2023-02-27,PAR1,WH-B,Express
11687,10,2023-01-31,PAR1,WH-A,Standard
11688,10,2024-05-10,BER1,WH-A,Express
11689,10,2024-12-22,BER1,WH-B,Standard
11690,10,2024-08-17,BER1,WH-B,Standard
11691,10,2024-02-02,PAR1,WH-A,Standard
11692,10,2024-07-19,PAR1,WH-B,Pickup
11693,10,2024-07-26,AMS1,WH-C,Pickup
